id	observed	expected
G003164455	p__	p__Proteobacteria
G001854765	p__	p__Proteobacteria
G902520355	p__	p__Proteobacteria
G006212005	p__	p__Proteobacteria
G000011565	p__	p__PVC_group
G002868985	p__	p__Proteobacteria
G000190415	p__	p__Proteobacteria
G009857745	p__	p__Proteobacteria
G000023705	p__	p__Proteobacteria
G003445795	p__	p__Proteobacteria
G002711515	p__	p__Proteobacteria
G001597725	p__	p__Proteobacteria
G000368085	p__	p__Proteobacteria
G900322725	p__	p__Proteobacteria
G005879805	p__	p__Proteobacteria
G001456115	p__	p__Proteobacteria
G009773975	p__	p__Proteobacteria
G900142725	p__	p__Proteobacteria
G001708405	p__	p__Proteobacteria
G003550945	p__	p__Proteobacteria
G002085115	p__	p__Proteobacteria
G900323515	p__	p__Proteobacteria
G002716045	p__	p__PVC_group
G002236115	p__	p__Proteobacteria
G902826485	p__	p__Proteobacteria
G902537615	p__	p__Proteobacteria
G007475525	p__	p__PVC_group
G009720775	p__	p__Proteobacteria
G003149565	p__	p__Proteobacteria
G003164155	p__	p__PVC_group
G900104385	p__	p__Proteobacteria
G001403735	p__	p__Proteobacteria
G011320075	p__	p__Proteobacteria
G900048045	p__	p__ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts
G007127935	p__	p__Proteobacteria
G002714165	p__	p__Acidobacteria
G001955695	p__	p__Proteobacteria
G002309015	p__	p__Proteobacteria
G006212015	p__	p__Proteobacteria
G001590965	p__	p__Proteobacteria
G007127595	p__	p__PVC_group
G012963565	p__	p__Proteobacteria
G000312525	p__	p__Proteobacteria
G000148645	p__	p__Proteobacteria
G000152865	p__	p__Proteobacteria
G002858715	p__	p__Proteobacteria
G001598055	p__	p__Proteobacteria
G900021175	p__	p__Proteobacteria
G002104455	p__	p__Proteobacteria
G003135935	p__	p__Diaforarchaea_group
G004006315	p__	p__Proteobacteria
G900639915	p__	p__Proteobacteria
G003159355	p__	p__Acidobacteria
G003263515	p__	p__Proteobacteria
G000648235	p__	p__PVC_group
G902576115	p__	p__Proteobacteria
G003945765	p__	p__Proteobacteria
G000518605	p__	p__Proteobacteria
G003218305	p__	p__PVC_group
G001614315	p__	p__Proteobacteria
G009765995	p__	p__Proteobacteria
G009928955	p__	p__PVC_group
G902514765	p__	p__SAR86_cluster
G011389735	p__	p__Proteobacteria
G009725755	p__	p__Proteobacteria
G001183545	p__	p__Proteobacteria
G000980495	p__	p__Proteobacteria
G012927625	p__	p__Proteobacteria
G000194135	p__	p__Proteobacteria
G900187605	p__	p__Proteobacteria
G003030785	p__	p__Proteobacteria
G001639145	p__	p__Proteobacteria
G007833355	p__	p__Proteobacteria
G009693345	p__	p__Proteobacteria
G002021815	p__	p__Proteobacteria
G900299065	p__	p__Proteobacteria
G005879795	p__	p__Proteobacteria
G001567565	p__	p__Proteobacteria
G013042105	p__	p__Proteobacteria
G900541395	p__	p__Proteobacteria
G002726005	p__	p__Proteobacteria
G900156695	p__	p__Proteobacteria
G001305515	p__	p__Proteobacteria
G002731015	p__	p__Proteobacteria
G002685455	p__	p__Proteobacteria
G003004785	p__	p__Proteobacteria
G011064905	p__	p__PVC_group
G009910705	p__	p__Proteobacteria
G002497965	p__	p__Stenosarchaea_group
G902801125	p__	p__Proteobacteria
G001543005	p__	p__Proteobacteria
G003576685	p__	p__Proteobacteria
G012163135	p__	p__Proteobacteria
G006980715	p__	p__Proteobacteria
G000024805	p__	p__Proteobacteria
G902564385	p__	p__Proteobacteria
G902634935	p__	p__Proteobacteria
G012799755	p__	p__PVC_group
G002388885	p__	p__Proteobacteria
G003819755	p__	p__Acidobacteria
G003612935	p__	p__Proteobacteria
G902628565	p__	p__Proteobacteria
G902763185	p__	p__Proteobacteria
G900095195	p__	p__Proteobacteria
G900320815	p__	p__Proteobacteria
G008801915	p__	p__Proteobacteria
G006711645	p__	p__Proteobacteria
G000376865	p__	p__Proteobacteria
G005884465	p__	p__Proteobacteria
G002893095	p__	p__Proteobacteria
G003284725	p__	p__Proteobacteria
G000026145	p__	p__Proteobacteria
G007693605	p__	p__Proteobacteria
G000764205	p__	p__Proteobacteria
G013043985	p__	p__Proteobacteria
G900096975	p__	p__Proteobacteria
G001595645	p__	p__Proteobacteria
G003122325	p__	p__Proteobacteria
G011682385	p__	p__Terrabacteria_group
G000204645	p__	p__Proteobacteria
G002455175	p__	p__PVC_group
G000439085	p__	p__Proteobacteria
G902779055	p__	p__FCB_group
G003566475	p__	p__PVC_group
G011051825	p__	p__Proteobacteria
G900250115	p__	p__Proteobacteria
G001426195	p__	p__Proteobacteria
G003601795	p__	p__Stenosarchaea_group
G008802365	p__	p__Proteobacteria
G002418285	p__	p__PVC_group
G001482405	p__	p__Proteobacteria
G002718135	p__	p__Proteobacteria
G002070945	p__	p__PVC_group
G001697225	p__	p__Proteobacteria
G902551155	p__	p__PVC_group
G000824785	p__	p__Proteobacteria
G010093235	p__	p__Proteobacteria
G009886945	p__	p__Proteobacteria
G011064285	p__	p__Proteobacteria
G000158135	p__	p__Proteobacteria
G003551745	p__	p__Proteobacteria
G005888925	p__	p__Proteobacteria
G900115815	p__	p__Proteobacteria
G000819765	p__	p__Proteobacteria
G009817885	p__	p__Proteobacteria
G002423285	p__	p__Proteobacteria
G000293865	p__	p__Proteobacteria
G002049545	p__	p__Proteobacteria
G003169195	p__	p__Acidobacteria
G900638685	p__	p__Proteobacteria
G005808475	p__	p__Acidobacteria
G000421765	p__	p__Proteobacteria
G003626975	p__	p__Proteobacteria
G001547755	p__	p__sulfur-oxidizing_symbionts
G900199455	p__	p__Proteobacteria
G003053685	p__	p__Proteobacteria
G001421665	p__	p__Proteobacteria
G002470605	p__	p__PVC_group
G001037465	p__	p__Proteobacteria
G902579605	p__	p__Proteobacteria
G003994485	p__	p__Proteobacteria
G000934765	p__	p__Proteobacteria
G004212975	p__	p__SAR86_cluster
G000743575	p__	p__Proteobacteria
G002338505	p__	p__Proteobacteria
G900547595	p__	p__Proteobacteria
G000372645	p__	p__Proteobacteria
G007741515	p__	p__PVC_group
G002139855	p__	p__Proteobacteria
G001654845	p__	p__Proteobacteria
G012935755	p__	p__Proteobacteria
G006546595	p__	p__Proteobacteria
G000487975	p__	p__Proteobacteria
G900113955	p__	p__Proteobacteria
G001922585	p__	p__Proteobacteria
G008087625	p__	p__PVC_group
G902615625	p__	p__Proteobacteria
G011054605	p__	p__Acidobacteria
G001650955	p__	p__Proteobacteria
G001425005	p__	p__Proteobacteria
G008017145	p__	p__Proteobacteria
G003987015	p__	p__Proteobacteria
G001053095	p__	p__Proteobacteria
G002723455	p__	p__Proteobacteria
G001677275	p__	p__Proteobacteria
G900100195	p__	p__Proteobacteria
G009908845	p__	p__Proteobacteria
G006844635	p__	p__Proteobacteria
G009795805	p__	p__Proteobacteria
G003259955	p__	p__Proteobacteria
G011391735	p__	p__Proteobacteria
G003201475	p__	p__Proteobacteria
G004321985	p__	p__Proteobacteria
G002433055	p__	p__Acidobacteria
G000175575	p__	p__Proteobacteria
G002836515	p__	p__Proteobacteria
G001597735	p__	p__Proteobacteria
G004796535	p__	p__Proteobacteria
G002720125	p__	p__Proteobacteria
G900475755	p__	p__Proteobacteria
G003519965	p__	p__Proteobacteria
G011774835	p__	p__FCB_group
G002363955	p__	p__Proteobacteria
G902460705	p__	p__Proteobacteria
G002341345	p__	p__Proteobacteria
G006546735	p__	p__Proteobacteria
G902609705	p__	p__Proteobacteria
G004358445	p__	p__Proteobacteria
G000585075	p__	p__Proteobacteria
G900107415	p__	p__Proteobacteria
G902594705	p__	p__Proteobacteria
G009688965	p__	p__Proteobacteria
G000014045	p__	p__Proteobacteria
G011367605	p__	p__PVC_group
G003605645	p__	p__Proteobacteria
G003584015	p__	p__Proteobacteria
G900299115	p__	p__Proteobacteria
G002325375	p__	p__Proteobacteria
G012728895	p__	p__Stenosarchaea_group
G008039875	p__	p__Proteobacteria
G003154025	p__	p__Proteobacteria
G000403945	p__	p__Proteobacteria
G002950945	p__	p__Proteobacteria
G005777805	p__	p__Proteobacteria
G009936375	p__	p__Proteobacteria
G001586255	p__	p__Proteobacteria
G003142355	p__	p__Acidobacteria
G001425825	p__	p__Proteobacteria
G005768725	p__	p__Proteobacteria
G003139795	p__	p__Acidobacteria
G012031455	p__	p__PVC_group
G000275865	p__	p__Stenosarchaea_group
G002690865	p__	p__Proteobacteria
G902634695	p__	p__Proteobacteria
G000331515	p__	p__Proteobacteria
G002091475	p__	p__Proteobacteria
G900176365	p__	p__Proteobacteria
G000331735	p__	p__Proteobacteria
G011522725	p__	p__Proteobacteria
G002279765	p__	p__PVC_group
G003209195	p__	p__Proteobacteria
G010365105	p__	p__Proteobacteria
G011375245	p__	p__Proteobacteria
G902574035	p__	p__Proteobacteria
G000512205	p__	p__Proteobacteria
G001442755	p__	p__Proteobacteria
G902582605	p__	p__Proteobacteria
G002938125	p__	p__Proteobacteria
G003955735	p__	p__Proteobacteria
G900116705	p__	p__Proteobacteria
G002933275	p__	p__Proteobacteria
G001951015	p__	p__Proteobacteria
G003978185	p__	p__Proteobacteria
G000967725	p__	p__Proteobacteria
G007133065	p__	p__PVC_group
G002020355	p__	p__Proteobacteria
G000023445	p__	p__Proteobacteria
G902556105	p__	p__SAR86_cluster
G900099905	p__	p__Proteobacteria
G003240625	p__	p__Proteobacteria
G002414225	p__	p__Proteobacteria
G004331255	p__	p__Proteobacteria
G902827015	p__	p__Proteobacteria
G900167345	p__	p__Proteobacteria
G008632075	p__	p__Proteobacteria
G003045065	p__	p__Proteobacteria
G002709405	p__	p__Proteobacteria
G001465545	p__	p__Proteobacteria
G000151105	p__	p__Euryarchaeota
G005885285	p__	p__Proteobacteria
G902826575	p__	p__Proteobacteria
G000472185	p__	p__Proteobacteria
G009708075	p__	p__Proteobacteria
G003228585	p__	p__Proteobacteria
G000613905	p__	p__Proteobacteria
G902585045	p__	p__Proteobacteria
G002747175	p__	p__Proteobacteria
G000739735	p__	p__Proteobacteria
G007290395	p__	p__Proteobacteria
G003596335	p__	p__Proteobacteria
G002252525	p__	p__Proteobacteria
G902616165	p__	p__Proteobacteria
G003194485	p__	p__Proteobacteria
G002685535	p__	p__Proteobacteria
G902620525	p__	p__Proteobacteria
G004000255	p__	p__Proteobacteria
G011065175	p__	p__PVC_group
G003567005	p__	p__PVC_group
G003112435	p__	p__Proteobacteria
G003061515	p__	p__Proteobacteria
G000482785	p__	p__Proteobacteria
G002494725	p__	p__Euryarchaeota
G009778295	p__	p__Proteobacteria
G002783865	p__	p__Proteobacteria
G902528175	p__	p__Proteobacteria
G002359495	p__	p__Proteobacteria
G005796105	p__	p__Proteobacteria
G902158555	p__	p__Proteobacteria
G002030045	p__	p__FCB_group
G002792495	p__	p__Candidatus_Peregrinibacteria
G900187565	p__	p__Proteobacteria
G900100855	p__	p__Proteobacteria
G000515415	p__	p__Proteobacteria
G000410515	p__	p__Proteobacteria
G003050785	p__	p__Proteobacteria
G900105125	p__	p__Proteobacteria
G009838075	p__	p__Proteobacteria
G902558885	p__	p__SAR116_cluster
G009885395	p__	p__Proteobacteria
G011759535	p__	p__Proteobacteria
G003250135	p__	p__Proteobacteria
G001691415	p__	p__Proteobacteria
G000011105	p__	p__Euryarchaeota
G001897075	p__	p__Proteobacteria
G002343325	p__	p__PVC_group
G900101175	p__	p__Proteobacteria
G000710935	p__	p__Proteobacteria
G902555695	p__	p__Proteobacteria
G000009945	p__	p__PVC_group
G001690655	p__	p__Proteobacteria
G902552985	p__	p__Proteobacteria
G010977575	p__	p__Proteobacteria
G902594405	p__	p__Proteobacteria
G902579825	p__	p__SAR86_cluster
G002761295	p__	p__Stenosarchaea_group
G902575725	p__	p__Proteobacteria
G012103035	p__	p__Proteobacteria
G004014775	p__	p__Proteobacteria
G009905435	p__	p__Proteobacteria
G004022565	p__	p__Proteobacteria
G002342035	p__	p__Proteobacteria
G005145025	p__	p__Proteobacteria
G005145045	p__	p__Proteobacteria
G013001575	p__	p__Proteobacteria
G002162695	p__	p__Proteobacteria
G902565385	p__	p__Proteobacteria
G000293785	p__	p__Proteobacteria
G003152315	p__	p__PVC_group
G003985145	p__	p__Proteobacteria
G000384235	p__	p__Proteobacteria
G002940085	p__	p__Proteobacteria
G013331215	p__	p__Stenosarchaea_group
G012371325	p__	p__Proteobacteria
G001562115	p__	p__Proteobacteria
G000816495	p__	p__Proteobacteria
G001886815	p__	p__Calditrichaeota
G002684915	p__	p__PVC_group
G001509585	p__	p__Proteobacteria
G902524995	p__	p__Proteobacteria
G000204135	p__	p__PVC_group
G001883705	p__	p__Proteobacteria
G902558395	p__	p__SAR86_cluster
G002176815	p__	p__Proteobacteria
G902573235	p__	p__Proteobacteria
G002759055	p__	p__Proteobacteria
G900108485	p__	p__Proteobacteria
G002696345	p__	p__Proteobacteria
G002343845	p__	p__PVC_group
G000238815	p__	p__SAR116_cluster
G001553605	p__	p__Proteobacteria
G003031265	p__	p__Proteobacteria
G011516635	p__	p__Proteobacteria
G003564155	p__	p__FCB_group
G003225055	p__	p__Acidobacteria
G000429565	p__	p__Proteobacteria
G003486945	p__	p__Proteobacteria
G002737755	p__	p__Proteobacteria
G900112375	p__	p__Proteobacteria
G003388555	p__	p__Acidobacteria
G002711625	p__	p__Proteobacteria
G003367175	p__	p__Proteobacteria
G009912235	p__	p__Proteobacteria
G004795835	p__	p__Proteobacteria
G902578805	p__	p__SAR116_cluster
G000419765	p__	p__Proteobacteria
G000621145	p__	p__Proteobacteria
G002067745	p__	p__Proteobacteria
G001613805	p__	p__Proteobacteria
G006151805	p__	p__Proteobacteria
G002448875	p__	p__Proteobacteria
G012271065	p__	p__FCB_group
G902522385	p__	p__Proteobacteria
G009650135	p__	p__Proteobacteria
G001312345	p__	p__Proteobacteria
G003160755	p__	p__Stenosarchaea_group
G004124275	p__	p__Proteobacteria
G002452115	p__	p__Proteobacteria
G000420525	p__	p__Proteobacteria
G000017645	p__	p__Proteobacteria
G003171235	p__	p__PVC_group
G012727715	p__	p__Proteobacteria
G002503885	p__	p__Stenosarchaea_group
G009692615	p__	p__Proteobacteria
G000985895	p__	p__Proteobacteria
G001724315	p__	p__Proteobacteria
G902528505	p__	p__Proteobacteria
G003570715	p__	p__Proteobacteria
G003223775	p__	p__Acidobacteria
G002688565	p__	p__Proteobacteria
G003971255	p__	p__Proteobacteria
G004376845	p__	p__Proteobacteria
G011682355	p__	p__Nitrospirae
G000379225	p__	p__Proteobacteria
G003797765	p__	p__Proteobacteria
G902576765	p__	p__Proteobacteria
G902363335	p__	p__Proteobacteria
G900109285	p__	p__Proteobacteria
G009926865	p__	p__Proteobacteria
G000590865	p__	p__Proteobacteria
G003390375	p__	p__Proteobacteria
G003220855	p__	p__FCB_group
G008065135	p__	p__PVC_group
G000495855	p__	p__Proteobacteria
G003233175	p__	p__PVC_group
G008364795	p__	p__Proteobacteria
G900548485	p__	p__Proteobacteria
G900101625	p__	p__Proteobacteria
G003007675	p__	p__Proteobacteria
G000374285	p__	p__Proteobacteria
G902527415	p__	p__Proteobacteria
G001804815	p__	p__PVC_group
G005887635	p__	p__Proteobacteria
G011330945	p__	p__Proteobacteria
G002873335	p__	p__Proteobacteria
G003340555	p__	p__Proteobacteria
G007096385	p__	p__Proteobacteria
G003139995	p__	p__Acidobacteria
G001429245	p__	p__Proteobacteria
G900177655	p__	p__Proteobacteria
G000466965	p__	p__Proteobacteria
G010027845	p__	p__Proteobacteria
G002068635	p__	p__PVC_group
G003116095	p__	p__Proteobacteria
G900090205	p__	p__Proteobacteria
G003569005	p__	p__Proteobacteria
G900187505	p__	p__Proteobacteria
G900116065	p__	p__Proteobacteria
G012730105	p__	p__FCB_group
G006442205	p__	p__Proteobacteria
G001464835	p__	p__Proteobacteria
G902602765	p__	p__Proteobacteria
G000969885	p__	p__Stenosarchaea_group
G001463705	p__	p__Proteobacteria
G007695005	p__	p__Proteobacteria
G002933345	p__	p__Proteobacteria
G001720135	p__	p__Proteobacteria
G003052555	p__	p__Proteobacteria
G001043005	p__	p__Proteobacteria
G002421915	p__	p__Proteobacteria
G902610415	p__	p__Proteobacteria
G011361745	p__	p__Euryarchaeota
G009695195	p__	p__PVC_group
G011390315	p__	p__Proteobacteria
G002238725	p__	p__Proteobacteria
G902547315	p__	p__Proteobacteria
G002865605	p__	p__Proteobacteria
G000331285	p__	p__Proteobacteria
G004923295	p__	p__Proteobacteria
G002470925	p__	p__PVC_group
G004135975	p__	p__Proteobacteria
G009778425	p__	p__Proteobacteria
G003222975	p__	p__Acidobacteria
G902557775	p__	p__Proteobacteria
G004358345	p__	p__Proteobacteria
G001678495	p__	p__Proteobacteria
G002165575	p__	p__Proteobacteria
G902574685	p__	p__Proteobacteria
G003218975	p__	p__PVC_group
G011389765	p__	p__Proteobacteria
G000372525	p__	p__Proteobacteria
G000702665	p__	p__Proteobacteria
G003402285	p__	p__Proteobacteria
G900101475	p__	p__Proteobacteria
G002499455	p__	p__Stenosarchaea_group
G001411495	p__	p__Proteobacteria
G009618475	p__	p__Stenosarchaea_group
G002842435	p__	p__Proteobacteria
G000517005	p__	p__Proteobacteria
G009778355	p__	p__Proteobacteria
G002279285	p__	p__Acidobacteria
G011043545	p__	p__Proteobacteria
G000753735	p__	p__Proteobacteria
G001592265	p__	p__Proteobacteria
G001828595	p__	p__PVC_group
G001940805	p__	p__Stenosarchaea_group
G007745175	p__	p__PVC_group
G002701555	p__	p__Proteobacteria
G008807375	p__	p__Proteobacteria
G002377905	p__	p__Proteobacteria
G000816245	p__	p__Proteobacteria
G003566455	p__	p__Proteobacteria
G000025285	p__	p__Euryarchaeota
G005503085	p__	p__Proteobacteria
G013002595	p__	p__Proteobacteria
G003165095	p__	p__Acidobacteria
G002455755	p__	p__Proteobacteria
G900499075	p__	p__Proteobacteria
G902556825	p__	p__Proteobacteria
G012522985	p__	p__Proteobacteria
G001192655	p__	p__Proteobacteria
G003987215	p__	p__Proteobacteria
G001686985	p__	p__Proteobacteria
G009832865	p__	p__Proteobacteria
G004321805	p__	p__Proteobacteria
G004564215	p__	p__Proteobacteria
G001642705	p__	p__Proteobacteria
G902594675	p__	p__Proteobacteria
G003205835	p__	p__Proteobacteria
G000531125	p__	p__Proteobacteria
G012515615	p__	p__FCB_group
G003160215	p__	p__Acidobacteria
G003132085	p__	p__Proteobacteria
G002256705	p__	p__Proteobacteria
G001775355	p__	p__FCB_group
G902613805	p__	p__Proteobacteria
G001750165	p__	p__Proteobacteria
G000445475	p__	p__Proteobacteria
G001421185	p__	p__Diaforarchaea_group
G001650895	p__	p__Proteobacteria
G001444505	p__	p__Proteobacteria
G001512965	p__	p__Stenosarchaea_group
G900044055	p__	p__Proteobacteria
G900115045	p__	p__Proteobacteria
G003402375	p__	p__Proteobacteria
G008064635	p__	p__Proteobacteria
G002432635	p__	p__Proteobacteria
G002841825	p__	p__Proteobacteria
G002715985	p__	p__Proteobacteria
G001871595	p__	p__DPANN_group
G001767955	p__	p__Proteobacteria
G009926815	p__	p__PVC_group
G008386575	p__	p__Proteobacteria
G003566795	p__	p__PVC_group
G002500505	p__	p__PVC_group
G003484545	p__	p__Proteobacteria
G002753735	p__	p__Proteobacteria
G002423245	p__	p__Proteobacteria
G902859735	p__	p__Proteobacteria
G007694935	p__	p__Proteobacteria
G006335145	p__	p__Proteobacteria
G002591895	p__	p__Proteobacteria
G005884455	p__	p__Proteobacteria
G004923195	p__	p__FCB_group
G001618015	p__	p__Proteobacteria
G003220935	p__	p__FCB_group
G001507535	p__	p__Proteobacteria
G002742935	p__	p__FCB_group
G900105885	p__	p__Proteobacteria
G002353835	p__	p__Proteobacteria
G004001245	p__	p__Proteobacteria
G002084545	p__	p__Proteobacteria
G004345725	p__	p__Proteobacteria
G002457215	p__	p__OMG_group
G902628635	p__	p__Proteobacteria
G002733465	p__	p__Proteobacteria
G000799165	p__	p__Proteobacteria
G003034965	p__	p__Proteobacteria
G002101395	p__	p__Proteobacteria
G009829915	p__	p__Proteobacteria
G003789055	p__	p__Proteobacteria
G000183725	p__	p__Proteobacteria
G009663685	p__	p__Proteobacteria
G000763135	p__	p__Proteobacteria
G002897035	p__	p__Proteobacteria
G902594255	p__	p__Proteobacteria
G902551445	p__	p__Proteobacteria
G002423675	p__	p__PVC_group
G900162645	p__	p__Proteobacteria
G001276515	p__	p__Proteobacteria
G902826935	p__	p__Proteobacteria
G004799515	p__	p__Proteobacteria
G003858395	p__	p__Acidobacteria
G902535155	p__	p__Proteobacteria
G000619905	p__	p__Proteobacteria
G900699785	p__	p__Proteobacteria
G009693865	p__	p__Proteobacteria
G900186995	p__	p__Proteobacteria
G902785935	p__	p__Proteobacteria
G013329105	p__	p__Diaforarchaea_group
G900111165	p__	p__Proteobacteria
G012963775	p__	p__Proteobacteria
G002711995	p__	p__Proteobacteria
G000220865	p__	p__Proteobacteria
G004514435	p__	p__Proteobacteria
G000012305	p__	p__Proteobacteria
G002310815	p__	p__Proteobacteria
G003567315	p__	p__Proteobacteria
G902527485	p__	p__Proteobacteria
G001050515	p__	p__Proteobacteria
G000007985	p__	p__Proteobacteria
G002737585	p__	p__PVC_group
G012513515	p__	p__Proteobacteria
G002771355	p__	p__candidate_division_WWE3
G002387245	p__	p__Proteobacteria
G002050025	p__	p__Proteobacteria
G001974875	p__	p__Proteobacteria
G003131205	p__	p__Acidobacteria
G902796885	p__	p__PVC_group
G009469765	p__	p__Proteobacteria
G001006045	p__	p__Euryarchaeota
G002806685	p__	p__Proteobacteria
G900129885	p__	p__Proteobacteria
G009905535	p__	p__Proteobacteria
G000485905	p__	p__Proteobacteria
G001628405	p__	p__Proteobacteria
G002339085	p__	p__Proteobacteria
G001083805	p__	p__Proteobacteria
G003612015	p__	p__Proteobacteria
G902514605	p__	p__Proteobacteria
G003350405	p__	p__Proteobacteria
G002879535	p__	p__Proteobacteria
G011391225	p__	p__Proteobacteria
G004785685	p__	p__Proteobacteria
G001999245	p__	p__Proteobacteria
G002386405	p__	p__Proteobacteria
G001797445	p__	p__Proteobacteria
G000156155	p__	p__OM43_clade
G003171715	p__	p__Proteobacteria
G002685655	p__	p__PVC_group
G902598425	p__	p__Proteobacteria
G902632575	p__	p__Proteobacteria
G001873675	p__	p__Proteobacteria
G902605165	p__	p__SAR86_cluster
G012974315	p__	p__Proteobacteria
G003166955	p__	p__Acidobacteria
G902588315	p__	p__Proteobacteria
G012798435	p__	p__Proteobacteria
G902619375	p__	p__Proteobacteria
G902569465	p__	p__Proteobacteria
G009767915	p__	p__Proteobacteria
G003999415	p__	p__Proteobacteria
G000018205	p__	p__Proteobacteria
G000974665	p__	p__Proteobacteria
G902497625	p__	p__Proteobacteria
G902537235	p__	p__Proteobacteria
G900302445	p__	p__Proteobacteria
G013003985	p__	p__Proteobacteria
G003939025	p__	p__Proteobacteria
G009783115	p__	p__Proteobacteria
G000239795	p__	p__Proteobacteria
G003558575	p__	p__Proteobacteria
G902168255	p__	p__Proteobacteria
G003645385	p__	p__Proteobacteria
G002457235	p__	p__PVC_group
G012519705	p__	p__Proteobacteria
G004792695	p__	p__Proteobacteria
G902556905	p__	p__Proteobacteria
G003332265	p__	p__Proteobacteria
G003221195	p__	p__PVC_group
G003194385	p__	p__Proteobacteria
G000512695	p__	p__Proteobacteria
G009778955	p__	p__Proteobacteria
G008641065	p__	p__Proteobacteria
G005776885	p__	p__PVC_group
G000429145	p__	p__Proteobacteria
G012515235	p__	p__PVC_group
G003001975	p__	p__Proteobacteria
G007830635	p__	p__Proteobacteria
G001602455	p__	p__Proteobacteria
G900472485	p__	p__Proteobacteria
G001647535	p__	p__Proteobacteria
G002454975	p__	p__Proteobacteria
G003428155	p__	p__Proteobacteria
G002951835	p__	p__Proteobacteria
G003218375	p__	p__PVC_group
G003330885	p__	p__Proteobacteria
G010030205	p__	p__Proteobacteria
G000020125	p__	p__Proteobacteria
G000227725	p__	p__Proteobacteria
G900107145	p__	p__Proteobacteria
G902541215	p__	p__Proteobacteria
G000017245	p__	p__Proteobacteria
G001767035	p__	p__Acidobacteria
G001886735	p__	p__Proteobacteria
G902583685	p__	p__Proteobacteria
G000218565	p__	p__Proteobacteria
G004319545	p__	p__Proteobacteria
G900318605	p__	p__Proteobacteria
G009829925	p__	p__Proteobacteria
G009765165	p__	p__Proteobacteria
G003151595	p__	p__Proteobacteria
G012735395	p__	p__Proteobacteria
G004016505	p__	p__Proteobacteria
G000969905	p__	p__Stenosarchaea_group
G000766945	p__	p__Proteobacteria
G009922615	p__	p__Proteobacteria
G002836355	p__	p__Proteobacteria
G000682755	p__	p__Proteobacteria
G006516955	p__	p__Proteobacteria
G001432305	p__	p__Proteobacteria
G902538495	p__	p__Proteobacteria
G005888425	p__	p__Proteobacteria
G000969445	p__	p__Proteobacteria
G000820225	p__	p__Proteobacteria
G001435295	p__	p__Proteobacteria
G003646705	p__	p__Proteobacteria
G000765665	p__	p__Proteobacteria
G009707625	p__	p__Proteobacteria
G000281895	p__	p__Proteobacteria
G003428625	p__	p__Acidobacteria
G007121485	p__	p__Proteobacteria
G001828855	p__	p__Proteobacteria
G004323695	p__	p__Proteobacteria
G001269885	p__	p__Proteobacteria
G004195045	p__	p__Proteobacteria
G003567615	p__	p__FCB_group
G001769855	p__	p__Proteobacteria
G902535625	p__	p__Proteobacteria
G000243075	p__	p__Proteobacteria
G003337575	p__	p__Proteobacteria
G002480085	p__	p__Proteobacteria
G003217575	p__	p__Proteobacteria
G011048195	p__	p__Euryarchaeota
G004213175	p__	p__Proteobacteria
G902537815	p__	p__Proteobacteria
G008041835	p__	p__Proteobacteria
G902560725	p__	p__Proteobacteria
G000314955	p__	p__Proteobacteria
G002934455	p__	p__Proteobacteria
G007280205	p__	p__Proteobacteria
G002167555	p__	p__Proteobacteria
G000961655	p__	p__Proteobacteria
G004310295	p__	p__Proteobacteria
G003857025	p__	p__Stenosarchaea_group
G900290315	p__	p__Acidobacteria
G002402905	p__	p__Proteobacteria
G003138365	p__	p__Acidobacteria
G002726945	p__	p__Proteobacteria
G900473805	p__	p__Proteobacteria
G001829715	p__	p__Proteobacteria
G004295565	p__	p__Proteobacteria
G002311315	p__	p__Proteobacteria
G003633775	p__	p__Proteobacteria
G004168015	p__	p__Proteobacteria
G005876985	p__	p__Proteobacteria
G003330725	p__	p__Acidobacteria
G000746385	p__	p__Proteobacteria
G902629285	p__	p__Proteobacteria
G003400305	p__	p__Proteobacteria
G003153035	p__	p__PVC_group
G002786295	p__	p__Proteobacteria
G002352055	p__	p__Proteobacteria
G007988745	p__	p__Proteobacteria
G000799605	p__	p__Proteobacteria
G009919335	p__	p__Proteobacteria
G001769925	p__	p__Proteobacteria
G007376535	p__	p__Candidatus_Berkelbacteria
G002352345	p__	p__Proteobacteria
G001872725	p__	p__Proteobacteria
G002879645	p__	p__Proteobacteria
G002298165	p__	p__Proteobacteria
G003134045	p__	p__Proteobacteria
G002010195	p__	p__Euryarchaeota
G003646875	p__	p__Proteobacteria
G902539445	p__	p__Proteobacteria
G003987355	p__	p__Proteobacteria
G000620765	p__	p__Proteobacteria
G002840835	p__	p__Proteobacteria
G001274695	p__	p__Proteobacteria
G001644045	p__	p__Proteobacteria
G002414205	p__	p__Proteobacteria
G003033885	p__	p__Proteobacteria
G003597935	p__	p__PVC_group
G002402325	p__	p__Candidatus_Aminicenantes
G902524235	p__	p__Proteobacteria
G004361835	p__	p__Proteobacteria
G003646305	p__	p__Proteobacteria
G002878135	p__	p__Diaforarchaea_group
G902624455	p__	p__Proteobacteria
G009692555	p__	p__Proteobacteria
G003597675	p__	p__Proteobacteria
G013329565	p__	p__Diaforarchaea_group
G001625655	p__	p__Proteobacteria
G003205515	p__	p__Proteobacteria
G900471815	p__	p__Proteobacteria
G001801825	p__	p__Proteobacteria
G002691085	p__	p__Proteobacteria
